topic_0,topic_1,topic_2,topic_3,topic_4
0.022222222222222223,0.24444444444444446,0.24444444444444446,0.4666666666666667,0.022222222222222223
0.006060606060606061,0.06666666666666667,0.006060606060606061,0.9151515151515152,0.006060606060606061
0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.06666666666666667
0.8782608695652175,0.0956521739130435,0.008695652173913045,0.008695652173913045,0.008695652173913045
0.6,0.02857142857142857,0.3142857142857143,0.02857142857142857,0.02857142857142857
0.009523809523809525,0.009523809523809525,0.009523809523809525,0.10476190476190476,0.8666666666666666
0.48235294117647065,0.48235294117647065,0.011764705882352944,0.011764705882352944,0.011764705882352944
0.6421052631578948,0.11578947368421055,0.11578947368421055,0.11578947368421055,0.010526315789473687
0.1826086956521739,0.26956521739130435,0.008695652173913044,0.008695652173913044,0.5304347826086956
0.02857142857142857,0.02857142857142857,0.8857142857142857,0.02857142857142857,0.02857142857142857
0.015384615384615385,0.015384615384615385,0.015384615384615385,0.6307692307692307,0.3230769230769231
0.3142857142857143,0.3142857142857143,0.3142857142857143,0.02857142857142857,0.02857142857142857
0.039999999999999994,0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994
0.022222222222222233,0.9111111111111114,0.022222222222222233,0.022222222222222233,0.022222222222222233
0.6,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.02857142857142857
0.02857142857142857,0.02857142857142857,0.3142857142857143,0.3142857142857143,0.3142857142857143
0.039999999999999994,0.039999999999999994,0.43999999999999995,0.43999999999999995,0.039999999999999994
0.248,0.168,0.008,0.168,0.408
0.039999999999999994,0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994
0.018181818181818184,0.018181818181818184,0.38181818181818183,0.5636363636363636,0.018181818181818184
0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.9529411764705882
0.018181818181818184,0.018181818181818184,0.5636363636363636,0.2,0.2
0.07096774193548389,0.3935483870967742,0.006451612903225807,0.5225806451612903,0.006451612903225807
0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994,0.039999999999999994
0.039999999999999994,0.43999999999999995,0.43999999999999995,0.039999999999999994,0.039999999999999994
0.015384615384615385,0.3230769230769231,0.47692307692307695,0.015384615384615385,0.16923076923076924
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.8857142857142857,0.02857142857142857
0.011764705882352944,0.6000000000000001,0.36470588235294127,0.011764705882352944,0.011764705882352944
0.018181818181818184,0.018181818181818184,0.018181818181818184,0.2,0.7454545454545454
0.011764705882352941,0.011764705882352941,0.8352941176470587,0.12941176470588237,0.011764705882352941
0.04,0.04,0.04,0.44000000000000006,0.44000000000000006
0.015384615384615385,0.47692307692307695,0.015384615384615385,0.3230769230769231,0.16923076923076924
0.7454545454545456,0.018181818181818188,0.018181818181818188,0.018181818181818188,0.2000000000000001
0.6740740740740742,0.0074074074074074086,0.0074074074074074086,0.0074074074074074086,0.3037037037037037
0.43999999999999995,0.039999999999999994,0.039999999999999994,0.43999999999999995,0.039999999999999994
0.14666666666666667,0.013333333333333334,0.013333333333333334,0.013333333333333334,0.8133333333333332
0.022222222222222223,0.4666666666666667,0.022222222222222223,0.4666666666666667,0.022222222222222223
0.039999999999999994,0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994
0.6205128205128204,0.36410256410256403,0.005128205128205127,0.005128205128205127,0.005128205128205127
0.12941176470588237,0.011764705882352941,0.3647058823529412,0.3647058823529412,0.12941176470588237
0.006060606060606061,0.006060606060606061,0.006060606060606061,0.3090909090909091,0.6727272727272727
0.008,0.008,0.008,0.488,0.488
0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.911111111111111
0.04,0.04,0.44000000000000006,0.04,0.44000000000000006
0.8399999999999999,0.039999999999999994,0.039999999999999994,0.039999999999999994,0.039999999999999994
0.022222222222222233,0.9111111111111114,0.022222222222222233,0.022222222222222233,0.022222222222222233
0.006896551724137932,0.006896551724137932,0.006896551724137932,0.6275862068965516,0.35172413793103446
0.33061224489795915,0.004081632653061225,0.20816326530612245,0.20816326530612245,0.24897959183673468
0.02857142857142857,0.02857142857142857,0.3142857142857143,0.3142857142857143,0.3142857142857143
0.02857142857142857,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.02857142857142857
0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.911111111111111
0.004878048780487805,0.004878048780487805,0.004878048780487805,0.2975609756097561,0.6878048780487804
0.02857142857142857,0.8857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857
0.2,0.2,0.2,0.2,0.2
0.013333333333333338,0.6800000000000002,0.013333333333333338,0.013333333333333338,0.2800000000000001
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.8857142857142857,0.02857142857142857
0.011764705882352941,0.3647058823529412,0.011764705882352941,0.6,0.011764705882352941
0.6,0.02857142857142857,0.3142857142857143,0.02857142857142857,0.02857142857142857
0.8399999999999999,0.039999999999999994,0.039999999999999994,0.039999999999999994,0.039999999999999994
0.02857142857142857,0.3142857142857143,0.02857142857142857,0.6,0.02857142857142857
0.015384615384615387,0.015384615384615387,0.9384615384615386,0.015384615384615387,0.015384615384615387
0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.9384615384615385
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.6,0.3142857142857143
0.013333333333333334,0.013333333333333334,0.14666666666666667,0.013333333333333334,0.8133333333333332
0.24444444444444446,0.4666666666666667,0.24444444444444446,0.022222222222222223,0.022222222222222223
0.028571428571428574,0.028571428571428574,0.31428571428571433,0.028571428571428574,0.6
0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994,0.039999999999999994
0.011764705882352941,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.9529411764705882
0.011764705882352941,0.3647058823529412,0.48235294117647054,0.011764705882352941,0.12941176470588237
0.008000000000000002,0.7280000000000001,0.008000000000000002,0.008000000000000002,0.24800000000000005
0.7161290322580646,0.20000000000000004,0.07096774193548389,0.006451612903225807,0.006451612903225807
0.16923076923076924,0.015384615384615385,0.015384615384615385,0.6307692307692307,0.16923076923076924
0.006896551724137932,0.21379310344827587,0.006896551724137932,0.006896551724137932,0.7655172413793103
0.011764705882352941,0.011764705882352941,0.8352941176470587,0.011764705882352941,0.12941176470588237
0.008695652173913045,0.791304347826087,0.0956521739130435,0.008695652173913045,0.0956521739130435
0.6761904761904762,0.009523809523809526,0.009523809523809526,0.009523809523809526,0.2952380952380953
0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994,0.039999999999999994
0.5466666666666667,0.013333333333333338,0.013333333333333338,0.2800000000000001,0.14666666666666672
0.3142857142857143,0.6,0.02857142857142857,0.02857142857142857,0.02857142857142857
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.8857142857142857,0.02857142857142857
0.8399999999999999,0.039999999999999994,0.039999999999999994,0.039999999999999994,0.039999999999999994
0.015384615384615385,0.015384615384615385,0.6307692307692307,0.015384615384615385,0.3230769230769231
0.3568627450980392,0.08235294117647059,0.00392156862745098,0.396078431372549,0.16078431372549018
0.3647058823529412,0.011764705882352941,0.011764705882352941,0.011764705882352941,0.6
0.5636363636363636,0.018181818181818184,0.018181818181818184,0.2,0.2
0.013333333333333334,0.14666666666666667,0.013333333333333334,0.8133333333333332,0.013333333333333334
0.536842105263158,0.010526315789473687,0.22105263157894742,0.22105263157894742,0.010526315789473687
0.1272727272727273,0.3090909090909091,0.5515151515151515,0.006060606060606061,0.006060606060606061
0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994,0.039999999999999994
0.32903225806451614,0.5225806451612903,0.006451612903225807,0.006451612903225807,0.13548387096774195
0.015384615384615387,0.015384615384615387,0.015384615384615387,0.9384615384615386,0.015384615384615387
0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.8857142857142858
0.015384615384615387,0.015384615384615387,0.9384615384615386,0.015384615384615387,0.015384615384615387
0.16923076923076927,0.015384615384615387,0.7846153846153847,0.015384615384615387,0.015384615384615387
0.0074074074074074086,0.9703703703703704,0.0074074074074074086,0.0074074074074074086,0.0074074074074074086
0.9272727272727275,0.018181818181818188,0.018181818181818188,0.018181818181818188,0.018181818181818188
0.1878787878787879,0.5515151515151515,0.06666666666666667,0.1878787878787879,0.006060606060606061
0.24444444444444446,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.6888888888888889
0.6888888888888889,0.022222222222222223,0.022222222222222223,0.24444444444444446,0.022222222222222223
0.018181818181818184,0.018181818181818184,0.2,0.38181818181818183,0.38181818181818183
0.006451612903225807,0.3935483870967742,0.006451612903225807,0.006451612903225807,0.5870967741935484
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.8857142857142857,0.02857142857142857
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.6,0.3142857142857143
0.015384615384615385,0.47692307692307695,0.015384615384615385,0.47692307692307695,0.015384615384615385
0.02857142857142857,0.3142857142857143,0.02857142857142857,0.02857142857142857,0.6
0.28,0.013333333333333336,0.68,0.013333333333333336,0.013333333333333336
0.010526315789473684,0.2210526315789474,0.6421052631578947,0.11578947368421054,0.010526315789473684
0.06285714285714285,0.005714285714285713,0.005714285714285713,0.9199999999999999,0.005714285714285713
0.02857142857142857,0.8857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857
0.24705882352941178,0.011764705882352941,0.011764705882352941,0.7176470588235294,0.011764705882352941
0.40869565217391296,0.553623188405797,0.0028985507246376808,0.0028985507246376808,0.03188405797101449
0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994,0.039999999999999994
0.009523809523809526,0.580952380952381,0.2952380952380953,0.10476190476190479,0.009523809523809526
0.022222222222222223,0.4666666666666667,0.022222222222222223,0.022222222222222223,0.4666666666666667
0.0044444444444444444,0.0044444444444444444,0.5377777777777778,0.40444444444444444,0.04888888888888889
0.007407407407407408,0.007407407407407408,0.007407407407407408,0.8962962962962963,0.08148148148148149
0.835294117647059,0.011764705882352944,0.011764705882352944,0.1294117647058824,0.011764705882352944
0.6888888888888889,0.022222222222222223,0.022222222222222223,0.24444444444444446,0.022222222222222223
0.009523809523809526,0.009523809523809526,0.48571428571428577,0.48571428571428577,0.009523809523809526
0.6761904761904762,0.009523809523809526,0.10476190476190479,0.009523809523809526,0.20000000000000004
0.06666666666666667,0.06666666666666667,0.7333333333333333,0.06666666666666667,0.06666666666666667
0.06666666666666667,0.06666666666666667,0.7333333333333333,0.06666666666666667,0.06666666666666667
0.43999999999999995,0.039999999999999994,0.039999999999999994,0.039999999999999994,0.43999999999999995
0.24444444444444446,0.022222222222222223,0.022222222222222223,0.6888888888888889,0.022222222222222223
0.3142857142857143,0.02857142857142857,0.6,0.02857142857142857,0.02857142857142857
0.580952380952381,0.10476190476190479,0.20000000000000004,0.10476190476190479,0.009523809523809526
0.008,0.008,0.168,0.728,0.08800000000000001
0.018181818181818184,0.018181818181818184,0.018181818181818184,0.9272727272727274,0.018181818181818184
0.24444444444444446,0.4666666666666667,0.022222222222222223,0.022222222222222223,0.24444444444444446
0.06666666666666665,0.7333333333333332,0.06666666666666665,0.06666666666666665,0.06666666666666665
0.039999999999999994,0.43999999999999995,0.43999999999999995,0.039999999999999994,0.039999999999999994
0.6,0.02857142857142857,0.3142857142857143,0.02857142857142857,0.02857142857142857
0.008695652173913044,0.26956521739130435,0.6173913043478261,0.09565217391304348,0.008695652173913044
0.7333333333333332,0.06666666666666665,0.06666666666666665,0.06666666666666665,0.06666666666666665
0.3142857142857143,0.6,0.02857142857142857,0.02857142857142857,0.02857142857142857
0.791304347826087,0.008695652173913045,0.008695652173913045,0.18260869565217394,0.008695652173913045
0.9384615384615387,0.015384615384615389,0.015384615384615389,0.015384615384615389,0.015384615384615389
0.09333333333333334,0.5822222222222222,0.0044444444444444444,0.31555555555555553,0.0044444444444444444
0.9111111111111114,0.022222222222222233,0.022222222222222233,0.022222222222222233,0.022222222222222233
0.039999999999999994,0.43999999999999995,0.43999999999999995,0.039999999999999994,0.039999999999999994
0.018181818181818184,0.018181818181818184,0.018181818181818184,0.9272727272727274,0.018181818181818184
0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.06666666666666667
0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333334
0.008695652173913044,0.09565217391304348,0.09565217391304348,0.1826086956521739,0.6173913043478261
0.24444444444444452,0.688888888888889,0.022222222222222227,0.022222222222222227,0.022222222222222227
0.028571428571428574,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.8857142857142858
0.43999999999999995,0.43999999999999995,0.039999999999999994,0.039999999999999994,0.039999999999999994
0.39047619047619053,0.20000000000000004,0.39047619047619053,0.009523809523809526,0.009523809523809526
0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.06666666666666667
0.2,0.38181818181818183,0.38181818181818183,0.018181818181818184,0.018181818181818184
0.6800000000000002,0.013333333333333338,0.14666666666666672,0.14666666666666672,0.013333333333333338
0.2,0.2,0.2,0.2,0.2
0.011764705882352941,0.011764705882352941,0.011764705882352941,0.24705882352941178,0.7176470588235294
0.039999999999999994,0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994
0.04,0.04,0.04,0.04,0.8400000000000001
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.6,0.3142857142857143
0.018181818181818184,0.2,0.018181818181818184,0.018181818181818184,0.7454545454545454
0.1692307692307693,0.6307692307692309,0.015384615384615389,0.1692307692307693,0.015384615384615389
0.2,0.2,0.2,0.2,0.2
0.022222222222222223,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.911111111111111
0.006451612903225807,0.2645161290322581,0.006451612903225807,0.7161290322580646,0.006451612903225807
0.06666666666666665,0.7333333333333332,0.06666666666666665,0.06666666666666665,0.06666666666666665
0.02857142857142857,0.02857142857142857,0.6,0.3142857142857143,0.02857142857142857
0.011764705882352941,0.24705882352941178,0.011764705882352941,0.7176470588235294,0.011764705882352941
0.010526315789473687,0.8526315789473685,0.010526315789473687,0.010526315789473687,0.11578947368421055
0.015384615384615385,0.16923076923076924,0.47692307692307695,0.16923076923076924,0.16923076923076924
0.02857142857142857,0.02857142857142857,0.02857142857142857,0.6,0.3142857142857143
0.835294117647059,0.011764705882352944,0.1294117647058824,0.011764705882352944,0.011764705882352944
0.02857142857142857,0.02857142857142857,0.8857142857142857,0.02857142857142857,0.02857142857142857
0.018181818181818188,0.9272727272727275,0.018181818181818188,0.018181818181818188,0.018181818181818188
0.039999999999999994,0.8399999999999999,0.039999999999999994,0.039999999999999994,0.039999999999999994
0.43999999999999995,0.039999999999999994,0.43999999999999995,0.039999999999999994,0.039999999999999994
0.04,0.04,0.04,0.04,0.8400000000000001
0.018181818181818188,0.9272727272727275,0.018181818181818188,0.018181818181818188,0.018181818181818188
0.168,0.008,0.08800000000000001,0.728,0.008
0.013333333333333336,0.4133333333333334,0.5466666666666666,0.013333333333333336,0.013333333333333336
0.28,0.1466666666666667,0.5466666666666666,0.013333333333333336,0.013333333333333336
0.039999999999999994,0.039999999999999994,0.8399999999999999,0.039999999999999994,0.039999999999999994
0.2,0.2,0.2,0.2,0.2
0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7333333333333333,0.06666666666666667
0.3230769230769231,0.16923076923076924,0.47692307692307695,0.015384615384615385,0.015384615384615385
0.835294117647059,0.011764705882352944,0.011764705882352944,0.1294117647058824,0.011764705882352944
